24.564590	38.904450	-14.472550	-23.818860	0.853790	0.295260	0.422800	0.309290	0	0	0	GNSS	092a_skyr	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.853450	40.849170	-0.608600	-1.542980	0.194870	0.284920	0.549180	0.566220	0	0	0	GNSS	ale1_ale__alex_alxp	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
24.737100	37.886390	-17.207580	-26.278410	-1.116670	0.201010	0.228420	0.418210	0	0	0	GNSS	andr	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
26.127680	38.367850	-19.545450	-23.124400	-0.643470	0.274030	0.255420	0.603430	0	0	0	GNSS	chi0_chio_chiu_xios	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.141500	35.324120	-16.872730	-27.196750	-1.531070	0.196370	0.291000	0.503040	0	0	0	GNSS	hera	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.651920	41.473480	-0.107410	-1.020420	0.532400	0.155860	0.196110	0.300410	0	0	0	GNSS	kru1_kru__krum	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
26.545790	41.414190	-0.110850	-1.372730	0.425450	0.162550	0.169590	0.260520	0	0	0	GNSS	or_s_ore1_ores	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
25.357090	36.357650	-17.509770	-27.979530	1.091680	0.163370	0.240640	0.606420	0	0	0	GNSS	sntr	bitharis24(bitharis24)_briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_pinavaldes22(pinavaldes22)_serpelloni22(serpelloni22)_steffen25(steffen25)
30.666420	36.888450	-13.425480	-5.631970	-0.448650	0.138430	0.069490	0.274310	0	0	0	GNSS	antl	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
27.893630	39.639370	-21.472160	-6.290450	-0.049970	0.191010	0.193510	0.208950	0	0	0	GNSS	balk	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
26.414340	40.111200	-18.273780	-8.855260	0.516090	0.612900	0.280180	0.335360	0	0	0	GNSS	cana_cnkl	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_steffen25(steffen25)
29.123770	36.626210	-14.559240	-15.933490	-2.161380	0.060170	0.167370	0.299690	0	0	0	GNSS	feth	briole21(briole21)_ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
35.022990	32.778990	-3.974260	8.042230	0.632190	0.119410	0.106810	0.202940	0	0	0	GNSS	bshm	castroperdomo22(castroperdomo22)_eurefedv(eurefedv)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_santamariagomez24(santamariagomez24)_serpelloni13(serpelloni13)_serpelloni22(serpelloni22)
35.331450	32.782500	-3.821860	8.610390	-0.123620	0.102750	0.092840	0.255110	0	0	0	GNSS	nzrt	castroperdomo22(castroperdomo22)_hamiel21(hamiel21)_measures(measures)_palano18(palano18)_rashwan21(rashwan21)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)
25.452500	36.384890	-17.930020	-28.732190	1.695000	0.342460	0.539170	0.861790	0	0	0	GNSS	sntr	eposuga(eposuga)_pinavaldes22(pinavaldes22)
43.093450	40.588450	1.172310	4.634190	0.535270	0.213760	0.252140	0.369510	0	0	0	GNSS	krs1	ergintav23(ergintav23)_kurt22(kurt22)_measures(measures)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
39.256160	38.644250	-15.565870	10.758480	-1.324000	0.569630	0.541190	1.629000	0	0	0	GNSS	elaz_gmkv	ergintav23(ergintav23)_kurt22(kurt22)_midas(midas)_ozdemir19(ozdemir19)
38.770990	39.906590	-13.779090	6.536660	0.308830	0.105140	0.139610	0.145940	0	0	0	GNSS	rfhy_rhiy	ergintav23(ergintav23)_eurefedv(eurefedv)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
38.229680	37.745860	-8.268520	13.028530	-2.110750	0.288540	0.141720	0.276380	0	0	0	GNSS	adiy_adyi	ergintav23(ergintav23)_kurt22(kurt22)_midas(midas)_ozdemir19(ozdemir19)_palano13(ArRajehietal2010)_santamariagomez24(santamariagomez24)
32.505210	38.022150	-17.806260	-0.107280	0.530430	0.177800	0.148740	0.259430	0	0	0	GNSS	knya_kony	ergintav23(ergintav23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)
29.977390	40.141460	-22.737370	-3.577990	-0.271540	0.203850	0.122330	0.297420	0	0	0	GNSS	bile	ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozarpaci21(ozarpaci21)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_yavasoglu21(yavasoglu21)
29.688890	37.158640	-17.315910	-9.459690	0.895000	0.116700	0.495470	0.584610	0	0	0	GNSS	cav1_cavd	ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)
29.143130	40.639470	-17.191530	-1.685260	-2.070000	1.154810	1.399890	1.790000	0	0	0	GNSS	cina	ergintav23(ergintav23)_floyd23(floyd23)_kurt22(kurt22)
28.782030	40.534390	-17.614480	-3.382590	-0.818690	0.542880	0.559050	0.191740	0	0	0	GNSS	bozt	ergintav23(ergintav23)_eurefedv(eurefedv)_floyd23(floyd23)_kurt22(kurt22)_ozdemir19(ozdemir19)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_steffen25(steffen25)
26.975280	36.956190	-16.786850	-26.643220	0.615040	0.322560	0.230000	0.559880	0	0	0	GNSS	kalu_kaly	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_serpelloni22(serpelloni22)_steffen25(steffen25)
26.353150	36.545320	-15.216970	-29.048010	0.620890	0.231780	0.250900	0.575620	0	0	0	GNSS	astu_asty	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eposuga(eposuga)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_serpelloni22(serpelloni22)
27.161080	35.547090	-12.898060	-30.351770	-0.447430	0.203270	0.174840	0.484170	0	0	0	GNSS	krps	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
24.877750	35.053950	-17.084460	-27.327170	-1.457740	0.373350	0.172810	0.541960	0	0	0	GNSS	moir	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
24.613090	35.387790	-17.163820	-27.242450	-0.627750	0.333510	0.435660	0.316580	0	0	0	GNSS	reth	bitharis24(bitharis24)_briole21(briole21)_dagostino20(dagostino20)_eurefedv(eurefedv)_pinavaldes22(pinavaldes22)_santamariagomez24(santamariagomez24)_serpelloni22(serpelloni22)_steffen25(steffen25)
